OrderID,OrderDate,ProductKey,Channel,Quantity,UnitPrice,Discount
11461,2023-01-24,P45,Website,5,492.99,11.49
11088,2023-11-17,P4,Website,0,399.07,0.42
10355,2023-10-01,P5,Website,1,330.3,48.42
10234,2023-02-13,P45,Flipkart,0,440.33,29.61
12274,2023-11-28,P23,Website,5,162.04,35.99
11548,2023-11-09,P16,Flipkart,5,106.09,32.57
12096,2023-12-29,P22,Website,-2,376.09,7.22
10117,2023-06-05,P37,Flipkart,3,139.32,29.75
12101,2023-07-18,P8,Amazon,1,146.17,6.57
11673,2023-06-11,P48,Flipkart,3,397.87,20.06
12612,2023-08-22,P33,Flipkart,3,208.21,28.45
11067,2023-06-12,P38,Website,3,351.45,27.94
12100,2023-04-26,P43,Flipkart,1,466.96,5.95
10557,2023-04-03,P16,Flipkart,3,226.59,1.72
11815,2023-02-11,P5,Website,1,186.86,39.91
12005,2023-10-11,P16,Amazon,2,142.63,36.3
12915,2023-07-29,P7,Amazon,5,152.18,4.09
10397,2023-07-25,P1,Amazon,4,124.89,6.37
10674,2023-08-08,P9,Flipkart,-2,135.06,44.63
10386,2023-10-07,P18,Website,-1,272.8,38.46
12158,2023-05-16,P45,Amazon,3,228.35,49.81
12661,2023-04-16,P47,Amazon,0,382.62,12.7
12064,2023-04-28,P3,Amazon,2,448.1,24.39
10883,2023-08-25,P24,Amazon,0,413.91,11.82
10540,2023-11-05,P28,Website,-1,312.25,31.14
10170,2023-04-10,P10,Amazon,1,140.98,5.77
12456,2023-09-18,P9,Flipkart,-1,383.91,6.36
10739,2023-11-01,P13,Flipkart,0,245.13,3.59
11401,2023-12-20,P48,Website,5,134.26,34.68
12905,2023-10-13,P35,Amazon,5,436.99,24.7
12277,2023-11-24,P23,Amazon,-1,235.29,30.89
10118,2023-04-13,P47,Flipkart,5,187.3,43.97
12831,2023-03-04,P17,Website,-2,448.58,37.02
12512,2023-06-24,P46,Flipkart,-1,460.85,23.09
12151,2023-10-09,P7,Website,3,235.59,49.22
12745,2023-10-20,P16,Website,-2,241.92,22.81
11995,2023-08-14,P40,Website,3,331.85,5.62
11705,2023-01-07,P36,Flipkart,4,393.38,49.63
11722,2023-05-07,P20,Website,4,125.26,1.14
12222,2023-04-02,P24,Flipkart,-1,337.34,27.49
12792,2023-07-09,P47,Flipkart,-2,481.13,15.45
11697,2023-12-25,P5,Amazon,5,204.84,25.18
11444,2023-02-22,P45,Flipkart,-2,463.53,27.94
11759,2023-08-30,P6,Flipkart,4,480.07,12.0
11524,2023-05-12,P28,Amazon,-1,207.66,27.84
10664,2023-12-30,P5,Amazon,2,401.68,37.8
10032,2023-04-22,P49,Amazon,1,195.51,13.33
12102,2023-01-07,P39,Website,1,395.04,19.17
12566,2023-08-18,P38,Website,1,418.97,13.41
12803,2023-06-05,P2,Amazon,5,198.88,41.03
12059,2023-07-16,P43,Website,-2,386.35,36.25
11551,2023-11-19,P39,Amazon,5,424.84,43.56
10719,2023-12-30,P21,Website,4,243.43,8.5
12602,2023-08-11,P40,Flipkart,1,167.08,3.68
12420,2023-09-07,P37,Website,4,136.79,5.97
10483,2023-03-24,P18,Website,-2,330.15,8.05
10972,2023-08-28,P48,Flipkart,4,491.24,26.65
12670,2023-12-26,P46,Amazon,2,429.18,48.55
10306,2023-11-19,P12,Website,5,274.34,17.86
10456,2023-09-20,P17,Website,-1,314.65,47.93
12207,2023-07-08,P37,Flipkart,4,211.81,1.91
10330,2023-10-17,P46,Flipkart,4,165.23,46.34
12823,2023-12-28,P38,Flipkart,-1,292.83,9.06
10224,2023-02-27,P15,Flipkart,-2,285.4,45.62
12776,2023-01-09,P7,Amazon,-2,308.77,2.81
11479,2023-10-31,P14,Website,5,481.12,47.41
11082,2023-04-25,P50,Website,4,341.56,10.04
10643,2023-07-29,P1,Website,2,342.31,15.14
10615,2023-02-10,P38,Website,1,151.21,24.55
10194,2023-10-31,P3,Amazon,2,498.6,19.04
10488,2023-06-22,P37,Website,-1,409.14,33.38
12204,2023-08-22,P44,Amazon,-1,450.88,48.74
12657,2023-10-08,P31,Amazon,3,265.72,30.32
11249,2023-03-19,P43,Flipkart,1,300.85,36.07
12459,2023-04-18,P13,Flipkart,4,308.83,4.4
11102,2023-10-08,P48,Website,-1,177.64,31.39
11147,2023-02-08,P18,Amazon,3,375.8,22.69
12518,2023-04-29,P17,Flipkart,-2,461.19,44.29
11241,2023-12-01,P17,Amazon,-1,165.48,19.41
10515,2023-12-02,P11,Flipkart,0,134.53,33.97
11625,2023-01-27,P20,Amazon,1,395.29,11.41
11127,2023-04-14,P10,Website,3,209.28,12.97
10392,2023-03-15,P29,Website,1,349.55,18.81
10630,2023-07-10,P48,Amazon,1,378.3,15.2
11847,2023-11-20,P34,Flipkart,0,228.76,12.69
12655,2023-05-27,P17,Flipkart,2,426.06,2.48
10979,2023-09-12,P42,Website,-2,320.0,41.84
10433,2023-10-11,P13,Website,1,447.6,3.22
12587,2023-08-01,P44,Website,-1,405.32,44.37
10277,2023-05-03,P47,Flipkart,5,447.43,6.27
10232,2023-07-25,P39,Flipkart,-2,108.06,3.26
11552,2023-08-28,P27,Website,-1,197.4,28.15
11594,2023-12-05,P26,Amazon,-2,136.0,25.12
11113,2023-10-13,P28,Flipkart,4,276.83,24.56
12409,2023-01-22,P13,Website,-2,455.98,28.73
10025,2023-09-16,P12,Amazon,3,287.02,14.35
11417,2023-12-23,P44,Flipkart,-1,439.89,33.15
12554,2023-04-15,P28,Amazon,5,230.87,25.12
12314,2023-09-15,P2,Amazon,-1,235.83,16.74
10460,2023-07-23,P37,Flipkart,4,458.22,41.33
12503,2023-11-06,P34,Website,-2,270.33,36.39
11091,2023-09-19,P23,Amazon,1,415.91,19.68
11006,2023-04-17,P45,Website,5,194.66,42.38
12910,2023-09-08,P29,Flipkart,-1,479.52,46.01
11994,2023-08-09,P35,Amazon,4,329.83,26.84
10490,2023-08-10,P11,Amazon,5,403.73,10.75
11072,2023-09-15,P48,Amazon,0,135.81,45.79
12611,2023-07-20,P33,Amazon,0,297.07,9.47
10215,2023-09-15,P11,Amazon,-2,460.42,2.42
11723,2023-12-15,P9,Flipkart,2,450.82,16.37
11592,2023-08-13,P14,Amazon,-2,118.73,36.35
12606,2023-07-21,P9,Flipkart,4,221.48,46.16
10158,2023-08-14,P39,Website,-2,277.33,31.86
12536,2023-08-24,P48,Flipkart,1,168.91,47.59
10685,2023-07-02,P3,Amazon,1,392.0,4.62
12841,2023-07-19,P29,Website,3,173.8,3.04
11776,2023-12-23,P19,Flipkart,4,238.66,30.21
12052,2023-09-03,P36,Flipkart,2,365.31,48.31
11843,2023-12-19,P32,Flipkart,5,292.84,25.14
12408,2023-04-21,P7,Amazon,4,395.43,2.58
12506,2023-01-06,P28,Amazon,4,484.48,11.06
12295,2023-08-24,P44,Flipkart,2,146.62,12.24
11589,2023-05-07,P18,Flipkart,4,383.83,16.89
11696,2023-04-14,P5,Website,2,192.14,2.18
12993,2023-08-25,P23,Amazon,2,265.79,45.24
12469,2023-06-04,P22,Amazon,2,113.15,25.78
11946,2023-09-14,P26,Website,4,154.36,33.55
12062,2023-08-23,P42,Flipkart,4,227.91,3.36
12783,2023-10-16,P12,Flipkart,-2,236.79,2.71
11145,2023-02-09,P40,Website,4,459.83,29.32
12324,2023-10-15,P19,Flipkart,-2,396.73,44.36
11581,2023-07-16,P47,Flipkart,3,488.87,26.42
12500,2023-09-30,P1,Website,0,339.63,43.89
12645,2023-09-21,P3,Website,0,196.69,40.55
12493,2023-02-26,P27,Website,3,231.06,3.79
12257,2023-10-25,P18,Flipkart,3,227.93,10.1
12761,2023-04-08,P50,Website,-1,230.6,32.89
12349,2023-05-17,P30,Flipkart,-2,369.19,22.18
11932,2023-03-28,P2,Amazon,2,312.32,14.53
11757,2023-08-30,P5,Amazon,5,254.17,20.93
12050,2023-07-18,P29,Website,-1,159.64,22.26
10989,2023-11-06,P33,Flipkart,1,108.86,45.53
11541,2023-03-25,P42,Flipkart,-2,187.53,5.17
11116,2023-08-30,P20,Flipkart,4,142.99,13.99
12567,2023-10-08,P30,Website,3,414.18,26.88
10492,2023-11-19,P42,Flipkart,0,145.0,34.91
10619,2023-09-09,P5,Flipkart,-2,389.69,31.53
12378,2023-07-09,P50,Flipkart,3,254.26,47.08
12380,2023-06-01,P21,Amazon,5,129.35,39.78
12097,2023-10-29,P15,Flipkart,5,425.09,27.85
11546,2023-10-05,P20,Amazon,-2,331.85,10.73
10862,2023-05-19,P8,Flipkart,4,194.3,22.54
11691,2023-06-25,P49,Flipkart,-2,457.87,34.67
11605,2023-01-08,P31,Flipkart,4,118.1,41.9
12319,2023-10-22,P12,Amazon,-2,180.73,47.99
10579,2023-08-23,P21,Flipkart,1,400.82,30.27
11890,2023-06-12,P30,Website,0,383.75,26.35
11275,2023-02-18,P27,Flipkart,-2,215.71,0.88
12607,2023-10-29,P44,Amazon,3,124.81,3.6
12743,2023-02-07,P26,Amazon,1,443.23,7.81
11855,2023-05-16,P33,Website,5,225.48,2.74
12493,2023-11-06,P26,Website,-1,178.29,20.04
11355,2023-08-07,P26,Website,-2,306.42,16.84
11162,2023-12-14,P36,Amazon,4,464.09,31.87
10356,2023-10-23,P40,Flipkart,1,117.42,26.78
11624,2023-02-03,P1,Flipkart,2,406.32,29.8
12321,2023-12-18,P15,Website,-1,328.99,23.6
12006,2023-03-20,P50,Website,0,270.18,13.89
12358,2023-08-24,P1,Flipkart,-2,397.63,47.64
10869,2023-09-30,P11,Website,-2,486.33,4.32
10885,2023-06-10,P2,Flipkart,1,191.68,46.94
12001,2023-06-24,P1,Flipkart,5,157.46,15.56
12201,2023-11-04,P31,Flipkart,0,465.15,25.63
11413,2023-08-09,P44,Flipkart,2,367.58,5.44
11283,2023-01-09,P16,Amazon,-1,275.19,3.55
10619,2023-10-16,P22,Flipkart,3,329.3,21.48
10882,2023-04-23,P42,Website,0,398.25,37.08
10796,2023-07-24,P18,Website,-2,409.21,13.47
12172,2023-07-05,P47,Website,1,467.96,28.12
11296,2023-12-07,P17,Website,2,270.74,13.93
10618,2023-07-16,P30,Amazon,1,217.36,19.43
11834,2023-09-23,P10,Flipkart,-1,355.87,45.32
10244,2023-09-19,P35,Flipkart,4,266.29,42.79
12895,2023-09-05,P21,Website,4,337.84,25.8
12497,2023-04-25,P16,Website,0,267.99,11.91
10929,2023-05-01,P6,Website,1,161.2,9.66
11270,2023-05-21,P3,Flipkart,3,287.77,47.7
10519,2023-03-06,P41,Amazon,3,376.37,10.14
12409,2023-10-03,P43,Amazon,4,419.71,40.41
10007,2023-11-09,P21,Amazon,4,297.33,18.45
12525,2023-08-27,P13,Amazon,1,166.1,49.28
12019,2023-10-29,P18,Website,5,265.88,18.41
10494,2023-01-10,P24,Flipkart,-2,414.52,17.58
11629,2023-08-21,P27,Website,1,265.14,31.87
12880,2023-07-14,P4,Amazon,2,378.61,48.08
11062,2023-01-12,P22,Website,0,302.89,48.81
12640,2023-06-26,P24,Amazon,-1,196.49,35.36
10186,2023-06-26,P40,Flipkart,5,418.46,37.73
12801,2023-08-05,P45,Amazon,3,133.69,28.17
11877,2023-01-11,P10,Website,5,309.96,37.79
12140,2023-04-28,P2,Flipkart,1,183.56,42.99
10085,2023-06-13,P40,Amazon,2,126.83,24.3
10136,2023-02-08,P6,Amazon,5,301.17,30.99
12468,2023-02-22,P48,Flipkart,4,299.82,26.87
12121,2023-08-06,P18,Website,3,382.76,28.12
11636,2023-07-25,P17,Flipkart,5,397.9,44.5
12218,2023-11-08,P38,Website,3,391.12,17.78
11751,2023-12-26,P45,Amazon,-1,263.82,10.41
12217,2023-02-25,P23,Amazon,3,352.68,22.81
11787,2023-04-28,P46,Flipkart,5,330.78,10.4
10871,2023-09-10,P30,Amazon,2,268.62,24.92
12369,2023-10-13,P21,Flipkart,3,338.89,45.18
12503,2023-09-25,P10,Amazon,3,478.9,30.87
10943,2023-10-18,P43,Amazon,1,177.16,42.77
11626,2023-11-29,P13,Website,1,462.31,8.31
12837,2023-06-29,P12,Flipkart,4,121.38,45.04
12660,2023-12-24,P9,Flipkart,0,223.36,30.09
12936,2023-08-23,P4,Amazon,-2,215.26,1.59
10348,2023-12-09,P39,Website,2,350.55,31.66
11676,2023-07-15,P24,Website,-2,152.49,47.57
11196,2023-11-04,P34,Flipkart,-2,452.94,3.96
10009,2023-03-21,P39,Flipkart,3,431.42,29.12
12787,2023-05-15,P41,Amazon,5,360.83,45.77
11461,2023-01-22,P5,Flipkart,4,283.37,0.48
10666,2023-11-27,P15,Amazon,-1,473.18,31.55
12593,2023-08-13,P50,Website,5,432.3,23.75
11522,2023-02-27,P4,Flipkart,5,299.73,17.35
12176,2023-04-03,P39,Website,-1,380.75,31.38
10600,2023-07-11,P8,Website,3,326.77,2.64
12652,2023-04-13,P49,Amazon,4,335.18,37.65
10326,2023-01-07,P45,Website,2,232.39,0.22
10979,2023-05-08,P24,Amazon,-2,284.83,15.35
12451,2023-02-24,P28,Amazon,0,131.25,25.2
10628,2023-08-19,P43,Website,4,242.94,18.85
11629,2023-12-28,P27,Website,-2,378.33,15.37
12765,2023-03-03,P1,Amazon,-1,481.29,41.54
10273,2023-08-28,P34,Amazon,-2,485.23,46.74
10684,2023-03-31,P17,Website,1,322.29,43.69
10115,2023-08-20,P37,Amazon,1,342.65,26.12
10860,2023-08-21,P38,Amazon,0,174.29,44.21
12003,2023-12-20,P26,Flipkart,2,378.12,46.04
10692,2023-11-29,P24,Flipkart,-2,128.26,20.46
11105,2023-10-19,P39,Flipkart,1,213.87,14.17
12371,2023-12-11,P21,Flipkart,2,367.35,4.91
12161,2023-06-01,P30,Flipkart,4,224.12,23.95
11792,2023-05-25,P47,Amazon,4,119.94,47.31
10153,2023-05-10,P48,Amazon,1,432.75,28.05
11900,2023-05-21,P13,Flipkart,2,224.13,33.38
11427,2023-04-03,P37,Website,2,125.24,5.64
11289,2023-04-24,P3,Flipkart,1,129.92,7.18
10314,2023-10-11,P32,Website,3,200.7,23.22
11064,2023-05-23,P35,Amazon,-1,171.21,47.56
10104,2023-08-11,P19,Website,2,409.72,18.04
11924,2023-08-20,P14,Amazon,4,228.67,43.87
11913,2023-02-02,P48,Website,3,421.88,6.01
11216,2023-10-03,P22,Amazon,-2,169.54,30.85
11424,2023-06-19,P17,Amazon,3,297.15,30.03
12401,2023-05-20,P4,Flipkart,1,375.21,42.99
11772,2023-12-23,P45,Amazon,3,360.8,0.17
11960,2023-07-20,P40,Flipkart,-1,340.45,9.5
12780,2023-01-23,P19,Flipkart,1,469.93,10.98
11603,2023-08-12,P37,Flipkart,0,191.41,47.5
10708,2023-09-27,P2,Website,-2,297.49,7.68
10650,2023-12-13,P15,Website,4,453.6,1.85
12871,2023-06-02,P2,Amazon,0,131.16,26.72
10946,2023-11-29,P11,Flipkart,3,122.36,26.43
10660,2023-03-26,P45,Flipkart,2,193.32,42.2
12146,2023-04-19,P23,Amazon,3,353.21,47.44
12635,2023-01-31,P10,Flipkart,5,203.95,26.93
12329,2023-08-17,P3,Amazon,4,176.1,46.5
12450,2023-08-28,P5,Flipkart,4,283.52,36.26
11132,2023-12-29,P3,Website,5,345.44,13.23
10699,2023-11-06,P38,Amazon,2,199.42,46.42
12246,2023-05-21,P13,Amazon,0,220.28,33.37
12038,2023-06-05,P42,Website,0,345.42,20.7
12374,2023-10-26,P19,Amazon,2,478.3,34.01
12201,2023-12-11,P40,Website,-1,369.9,20.07
10551,2023-04-09,P50,Flipkart,5,413.16,5.71
10404,2023-02-16,P35,Website,-2,246.72,35.95
10461,2023-11-23,P24,Website,1,208.9,41.2
12179,2023-03-08,P24,Amazon,5,281.71,36.44
12838,2023-03-03,P17,Flipkart,0,422.85,11.46
10873,2023-04-19,P40,Website,-2,282.52,47.83
10083,2023-06-16,P10,Flipkart,1,438.69,1.26
11422,2023-02-06,P2,Website,3,495.51,16.63
12801,2023-04-29,P44,Amazon,1,128.81,13.0
12675,2023-03-27,P23,Website,0,118.16,2.41
10220,2023-02-21,P6,Website,-1,159.84,20.29
12600,2023-04-01,P2,Flipkart,-1,253.75,31.16
11391,2023-10-16,P21,Website,-2,152.42,44.13
10111,2023-12-03,P35,Amazon,3,448.27,49.48
10614,2023-10-25,P49,Amazon,-2,109.26,40.4
11581,2023-07-23,P29,Website,2,226.32,23.43
12971,2023-08-26,P7,Website,-1,173.88,36.19
10474,2023-06-04,P29,Flipkart,-2,472.62,42.18
12883,2023-08-28,P37,Flipkart,2,367.79,23.27
11913,2023-05-16,P23,Amazon,3,464.81,39.25
10270,2023-12-28,P33,Flipkart,4,488.93,24.13
12468,2023-03-05,P8,Website,1,298.84,19.32
11920,2023-05-03,P12,Amazon,-2,193.73,26.3
12754,2023-09-11,P46,Flipkart,2,177.49,33.79
11390,2023-04-24,P48,Amazon,-1,189.17,36.34
10039,2023-01-20,P10,Website,5,383.44,17.84
11982,2023-01-16,P15,Flipkart,1,116.18,28.57
12236,2023-05-25,P24,Website,-2,120.54,45.49
10993,2023-07-27,P26,Website,-1,343.26,48.82
12012,2023-01-19,P47,Amazon,4,356.82,11.36
12583,2023-06-15,P42,Amazon,1,366.11,9.64
10289,2023-02-07,P39,Amazon,0,248.75,33.83
12480,2023-06-30,P3,Flipkart,-1,422.38,20.73
12518,2023-12-15,P2,Flipkart,0,313.45,1.21
12675,2023-04-15,P6,Amazon,3,142.19,17.34
10278,2023-04-10,P21,Flipkart,-2,418.84,40.34
12924,2023-03-31,P9,Flipkart,4,481.23,39.87
10580,2023-10-27,P10,Amazon,2,124.01,24.73
10862,2023-11-28,P36,Website,-2,256.54,23.63
10253,2023-03-20,P3,Flipkart,-1,295.01,28.98
10180,2023-03-14,P41,Flipkart,0,158.59,10.97
10680,2023-06-25,P24,Website,5,447.08,26.3
10824,2023-04-06,P22,Website,0,213.66,0.55
10699,2023-12-11,P49,Website,1,413.2,23.78
12613,2023-04-13,P14,Amazon,-2,368.4,16.8
11349,2023-08-12,P42,Website,-2,339.22,33.74
11380,2023-01-06,P45,Amazon,-1,176.86,31.92
11673,2023-05-02,P44,Website,5,188.28,19.04
12727,2023-08-24,P27,Website,0,118.94,0.36
12438,2023-04-26,P33,Amazon,-1,196.28,12.61
11638,2023-06-12,P22,Amazon,-1,238.18,31.67
11957,2023-08-14,P29,Website,3,433.26,3.62
10211,2023-08-18,P19,Website,0,246.56,5.38
11538,2023-07-01,P19,Website,-1,401.85,32.35
10383,2023-09-06,P6,Flipkart,0,275.78,37.79
11714,2023-11-14,P45,Website,-1,413.95,16.08
10341,2023-07-29,P19,Amazon,5,490.51,24.48
11838,2023-05-24,P13,Flipkart,2,195.94,47.29
11987,2023-12-11,P26,Amazon,5,444.94,47.28
10843,2023-04-06,P22,Flipkart,5,348.73,15.38
11534,2023-12-12,P21,Flipkart,-1,426.92,40.5
10419,2023-09-01,P36,Amazon,5,360.63,29.7
12798,2023-03-27,P2,Flipkart,5,269.58,48.77
11988,2023-07-03,P47,Amazon,5,191.23,23.88
11932,2023-05-01,P44,Website,-1,128.01,38.74
11849,2023-11-28,P30,Flipkart,4,314.21,38.41
10305,2023-04-02,P27,Amazon,2,496.13,24.87
12749,2023-03-11,P7,Flipkart,-2,395.22,39.78
10868,2023-05-13,P20,Amazon,0,230.94,13.05
12584,2023-10-06,P50,Website,4,430.88,6.11
11135,2023-05-17,P31,Website,1,407.59,21.26
11434,2023-11-10,P23,Flipkart,2,212.65,47.18
10205,2023-07-06,P13,Flipkart,4,105.72,25.04
10495,2023-08-09,P17,Amazon,5,147.27,31.76
11909,2023-02-15,P4,Amazon,-2,450.92,31.21
12551,2023-10-05,P14,Flipkart,-1,434.63,6.63
11045,2023-07-11,P20,Amazon,3,218.08,19.51
10212,2023-01-08,P13,Amazon,-2,214.08,35.35
10309,2023-10-03,P3,Amazon,2,417.15,48.6
12708,2023-06-28,P26,Flipkart,3,475.09,8.4
11991,2023-11-30,P26,Website,-1,411.65,20.52
12800,2023-02-08,P18,Website,-2,342.23,4.75
10271,2023-10-20,P32,Amazon,1,197.07,12.12
11822,2023-06-27,P14,Flipkart,0,310.3,18.84
12985,2023-06-11,P47,Amazon,0,193.4,27.03
12079,2023-11-27,P3,Website,2,423.2,11.53
10442,2023-04-14,P1,Amazon,4,254.78,11.38
12209,2023-06-10,P26,Website,-1,433.48,38.89
12814,2023-10-14,P24,Flipkart,-1,252.64,48.13
10253,2023-05-03,P49,Amazon,0,429.66,16.18
10520,2023-02-23,P35,Flipkart,-2,233.33,34.4
10976,2023-02-03,P14,Amazon,-1,276.05,12.9
10009,2023-08-30,P3,Amazon,1,346.2,46.4
12773,2023-04-23,P13,Amazon,1,128.12,33.65
12552,2023-11-14,P47,Amazon,-1,479.28,40.13
12832,2023-01-23,P50,Amazon,-1,329.44,2.47
11583,2023-02-15,P14,Flipkart,0,303.13,29.93
12483,2023-11-08,P21,Flipkart,2,435.76,26.38
11134,2023-05-15,P26,Website,0,446.31,14.65
10152,2023-04-28,P3,Amazon,2,308.9,13.12
11658,2023-07-08,P40,Website,5,470.9,29.0
12964,2023-05-11,P4,Flipkart,1,125.9,35.32
12916,2023-07-31,P36,Website,2,145.29,1.66
12800,2023-04-23,P43,Flipkart,0,338.72,28.37
11856,2023-02-13,P1,Amazon,-1,241.63,8.52
11214,2023-05-08,P40,Website,2,285.69,7.02
11752,2023-12-30,P47,Website,0,231.23,31.16
12610,2023-06-07,P33,Website,1,261.89,15.54
11104,2023-09-30,P7,Website,3,429.06,22.04
12536,2023-11-11,P11,Amazon,5,337.39,18.0
10894,2023-12-21,P27,Flipkart,2,498.94,32.42
11111,2023-12-06,P14,Flipkart,1,414.75,23.51
10103,2023-02-14,P22,Amazon,1,209.47,48.17
11914,2023-04-18,P16,Flipkart,-2,205.74,17.62
11006,2023-08-07,P46,Website,3,234.36,37.01
10406,2023-11-14,P12,Amazon,2,437.3,12.86
11401,2023-11-11,P49,Flipkart,0,110.92,25.44
10166,2023-06-26,P46,Amazon,2,192.07,27.63
10508,2023-08-16,P10,Amazon,2,461.97,16.46
11661,2023-07-10,P24,Flipkart,3,355.96,23.59
12360,2023-06-09,P46,Flipkart,4,190.74,13.96
10762,2023-09-24,P18,Amazon,1,187.66,0.3
10680,2023-12-24,P22,Amazon,1,445.05,10.78
12524,2023-11-22,P9,Flipkart,1,457.5,35.0
12120,2023-07-09,P17,Amazon,1,202.45,38.55
11164,2023-06-24,P38,Flipkart,3,268.2,14.01
10581,2023-10-17,P40,Amazon,0,433.84,20.4
10261,2023-12-23,P13,Amazon,-1,408.4,1.87
11363,2023-05-25,P50,Amazon,-2,425.57,11.85
11331,2023-08-20,P37,Flipkart,4,307.36,38.96
12292,2023-12-26,P6,Website,4,464.62,30.3
11538,2023-07-23,P21,Flipkart,5,230.38,10.29
10560,2023-08-01,P36,Amazon,1,162.67,12.87
11099,2023-02-09,P7,Website,5,383.49,40.84
11903,2023-10-02,P36,Website,1,315.74,10.45
10174,2023-11-19,P25,Amazon,-2,441.83,16.71
12156,2023-03-23,P11,Flipkart,1,132.46,33.22
12230,2023-06-30,P44,Website,-1,437.48,28.06
10191,2023-11-16,P14,Website,4,217.32,23.04
10064,2023-03-24,P45,Flipkart,2,361.94,44.99
11497,2023-10-30,P29,Flipkart,-2,116.05,10.99
11567,2023-09-19,P10,Website,4,343.83,37.07
12911,2023-09-29,P50,Flipkart,0,386.91,7.95
11151,2023-07-19,P48,Website,4,247.5,30.79
11937,2023-08-28,P5,Amazon,-2,186.16,43.53
10368,2023-06-29,P8,Flipkart,-1,315.05,22.9
10850,2023-06-20,P46,Website,3,433.28,36.21
10042,2023-10-22,P5,Flipkart,0,229.42,41.02
11907,2023-06-26,P24,Flipkart,2,200.99,6.8
12535,2023-08-25,P40,Website,1,211.57,35.29
10077,2023-05-18,P26,Amazon,-2,479.65,45.99
12873,2023-11-23,P6,Website,0,243.71,28.82
11824,2023-11-07,P16,Flipkart,-2,101.44,9.31
11293,2023-05-09,P36,Website,2,412.67,6.35
10673,2023-02-18,P12,Flipkart,-2,379.71,12.99
10700,2023-06-13,P11,Website,5,151.43,5.18
10758,2023-10-04,P3,Amazon,4,493.96,25.67
11923,2023-10-20,P44,Amazon,4,343.22,3.49
12775,2023-04-26,P37,Amazon,0,300.31,11.17
12972,2023-01-24,P6,Amazon,-1,252.89,22.0
10901,2023-11-07,P19,Website,3,459.47,23.7
12936,2023-01-25,P18,Amazon,0,197.59,28.27
10992,2023-05-07,P16,Website,-2,214.31,35.28
11191,2023-08-22,P23,Flipkart,2,148.96,2.36
12386,2023-07-28,P43,Flipkart,4,403.65,4.03
12240,2023-04-03,P37,Flipkart,1,338.22,3.04
11476,2023-04-04,P9,Amazon,1,343.63,21.16
12330,2023-11-23,P3,Amazon,2,187.39,2.09
10389,2023-08-13,P8,Amazon,-2,360.47,37.3
10999,2023-10-07,P38,Flipkart,3,406.18,11.15
10524,2023-01-11,P4,Flipkart,5,243.16,46.96
11855,2023-11-25,P12,Flipkart,2,420.54,24.32
11506,2023-01-12,P44,Flipkart,-2,239.52,22.32
10658,2023-02-04,P31,Website,0,403.26,39.03
12763,2023-08-16,P25,Website,3,113.49,35.66
10890,2023-08-08,P16,Amazon,5,320.47,30.37
11481,2023-05-21,P42,Amazon,5,487.81,46.76
10451,2023-01-23,P14,Flipkart,-1,492.5,21.11
12475,2023-03-24,P13,Website,-2,212.7,40.43
11537,2023-08-17,P41,Website,5,276.56,19.0
10882,2023-12-10,P7,Amazon,1,125.19,41.92
10312,2023-03-21,P12,Website,1,449.34,12.97
10839,2023-12-19,P37,Amazon,4,327.43,14.46
12566,2023-10-17,P50,Flipkart,3,254.04,33.89
10374,2023-11-27,P4,Flipkart,5,145.11,10.64
10450,2023-06-08,P2,Amazon,-1,478.71,11.46
10594,2023-05-08,P35,Flipkart,-2,312.09,15.26
11233,2023-07-09,P44,Flipkart,-1,213.17,33.95
10499,2023-01-31,P3,Website,4,240.09,44.47
10463,2023-12-25,P4,Website,0,208.28,33.73
10112,2023-01-15,P38,Website,-1,340.72,41.39
11035,2023-11-09,P12,Website,0,471.99,27.18
12378,2023-03-16,P19,Website,1,442.68,3.45
11924,2023-02-03,P10,Amazon,0,284.15,5.02
10139,2023-12-25,P1,Amazon,-2,430.6,27.72
11424,2023-07-15,P17,Website,3,269.24,16.39
12949,2023-11-27,P16,Flipkart,3,200.92,11.03
10516,2023-01-29,P9,Flipkart,-2,493.37,23.31
12616,2023-07-13,P9,Amazon,-2,221.56,33.32
11947,2023-01-16,P9,Amazon,-2,229.49,19.25
12893,2023-03-18,P12,Amazon,2,495.88,40.13
12165,2023-10-20,P41,Flipkart,5,153.57,36.93
10887,2023-03-22,P15,Amazon,4,404.21,36.75
11341,2023-05-04,P2,Flipkart,0,474.33,49.26
10049,2023-01-19,P11,Amazon,5,304.72,14.76
10018,2023-04-12,P11,Flipkart,-2,101.01,32.24
10725,2023-03-18,P8,Amazon,3,250.02,42.77
12244,2023-08-17,P32,Amazon,-1,144.63,28.98
11473,2023-10-24,P6,Flipkart,-1,266.48,39.48
12606,2023-07-22,P20,Amazon,2,416.01,20.72
10451,2023-03-02,P39,Website,5,275.48,29.52
12336,2023-01-26,P35,Flipkart,5,272.77,2.78
11164,2023-03-12,P8,Amazon,5,322.72,49.29
11107,2023-04-13,P50,Flipkart,0,332.68,40.0
12438,2023-11-22,P49,Amazon,0,442.52,43.44
10214,2023-12-29,P43,Website,4,223.34,34.71
11549,2023-06-06,P34,Amazon,0,428.67,9.3
12262,2023-12-29,P19,Amazon,3,326.37,1.55
10127,2023-12-25,P7,Website,3,220.21,43.23
11845,2023-07-13,P31,Flipkart,5,218.05,19.82
10759,2023-10-02,P18,Amazon,4,244.46,13.19
